Time,X,Y,Z,Target_X,Target_Y,Target_Z
108.514,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.523,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.537,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.544,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.558,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.821,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.832,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.84,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.854,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.86,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.873,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.88,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.892,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.901,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.911,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.927,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.93,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.944,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
108.96,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
109.185,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
109.2,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
109.52,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
109.52,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
109.781,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
109.792,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.16,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.16,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.558,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.56,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.575,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.58,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.59,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
